-2006,37,-3142,4.0
6930,37,-2356,4.0
2771,44,-3028,3.5
-859,38,-2278,4.0
6930,37,-1295,4.0
2182,39,-2982,3.5
6591,37,-4273,3.5
4659,30,-5059,4.0
2385,39,-3031,3.5
6930,37,-2897,3.5
6930,37,-3804,3.5
3445,85,-7190,4.0
-1107,37,-4323,4.0
3088,44,-3128,3.5
5714,37,-4596,3.5
4486,37,-6766,3.5
-1570,38,-2282,4.0
-544,37,-4327,4.0
3073,85,-5614,4.0
3076,85,-5445,4.0
3076,85,-3772,4.0
2302,39,-3031,3.5
4506,37,-8067,4.0
48,65,-6396,4.0
4510,37,-8682,4.0
3669,85,-7187,4.0
3073,85,-5797,4.0
3073,76,-3429,1.0
5717,37,-5327,3.5
499,38,-2281,4.0
6400,37,-4276,3.5
4659,30,-6022,4.0
4661,30,-5300,4.0
-123,37,-4323,4.0
6930,37,-3470,3.5
6843,37,-1125,4.0
-1620,37,-2278,4.0
4489,37,-6829,3.5
4661,30,-6382,4.0
45,38,-5671,4.0
-1881,37,-2278,4.0
45,38,-5488,4.0
6839,37,-4276,3.5
3076,85,-4594,4.0
3073,85,-6760,4.0
3076,85,-6591,4.0
2287,39,-3028,3.5
3091,44,-3159,3.5
4510,37,-7769,4.0
4506,37,-7216,4.0
3076,85,-6408,4.0
-2002,37,-3500,4.0
4510,37,-7586,4.0
3073,85,-4946,4.0
-1883,37,-2282,4.0
5714,37,-5559,3.5
5717,37,-4476,3.5
4510,37,-8231,4.0
-1803,37,-4323,4.0
-467,38,-2278,4.0
5552,37,-5826,3.5
5854,37,-4276,3.5
-592,38,-2278,4.0
3073,77,-3426,1.0
-2002,37,-2625,4.0
5714,37,-4891,3.5
4489,37,-5978,3.5
4486,37,-7061,3.5
4076,85,-7187,4.0
45,38,-4820,4.0
6297,37,-1125,4.0
4659,30,-6436,4.0
4661,30,-5714,4.0
73,38,-7448,4.0
3076,85,-5740,4.0
-2002,37,-3166,4.0
4506,37,-8532,4.0
-2002,37,-4073,4.0
-1340,38,-2281,4.0
6293,37,-4276,3.5
3073,85,-6092,4.0
3076,85,-4011,4.0
4508,37,-5826,3.5
5717,37,-5622,3.5
4486,37,-6146,3.5
159,38,-2281,4.0
2179,39,-2824,3.5
-1796,37,-4327,4.0
49,38,-5844,4.0
230,38,-2278,4.0
-1705,37,-2282,4.0
6930,37,-2035,4.0
-2006,37,-3715,4.0
6741,37,-4273,3.5
2182,39,-2648,3.5
-2006,37,-2665,4.0
-2002,37,-3739,4.0
3803,85,-7187,4.0
3073,85,-7055,4.0
3076,85,-6886,4.0
3076,85,-4889,4.0
4510,37,-8064,4.0
4506,37,-7511,4.0
3073,85,-5241,4.0
5717,37,-4771,3.5
5751,37,-1125,4.0
5361,37,-5829,3.5
3073,85,-4326,4.0
49,38,-4993,4.0
2568,43,-2604,3.5
6927,37,-3045,3.5
-840,37,-4323,4.0
3720,85,-7187,4.0
49,37,-4529,4.0
4659,30,-5354,4.0
-410,38,-2281,4.0
6927,37,-3586,3.5
-1530,37,-4323,4.0
3073,85,-6916,4.0
3076,85,-4750,4.0
4506,37,-7372,4.0
4489,37,-5883,3.5
4486,37,-6966,3.5
5717,37,-4988,3.5
49,38,-5610,4.0
3923,85,-7190,4.0
2423,39,-3028,3.5
49,38,-5071,4.0
-1372,38,-2278,4.0
3076,85,-5289,4.0
386,38,-2281,4.0
4506,37,-7911,4.0
-2002,37,-2486,4.0
6927,37,-3430,3.5
163,38,-2278,4.0
4661,30,-6504,4.0
6930,37,-2434,4.0
49,37,-4390,4.0
-2002,37,-3934,4.0
4510,37,-8716,4.0
3073,85,-6699,4.0
3076,85,-4533,4.0
-2006,37,-2309,4.0
5087,37,-5826,3.5
49,38,-5393,4.0
6930,37,-3882,3.5
-2006,37,-4158,4.0
3073,85,-4712,4.0
49,38,-4854,4.0
3091,44,-3042,3.5
3073,85,-5146,4.0
3091,44,-3259,3.5
6927,37,-3647,3.5
2182,39,-2370,3.5
4489,37,-6100,3.5
5717,37,-5205,3.5
-1062,38,-2281,4.0
6930,37,-1167,4.0
3073,85,-7133,4.0
3076,85,-4967,4.0
4506,37,-7589,4.0
-2006,37,-2526,4.0
49,38,-5827,4.0
5547,37,-1125,4.0
2724,44,-3031,3.5
6668,37,-4276,3.5
3076,85,-5506,4.0
-2002,37,-3049,4.0
-956,38,-2281,4.0
4506,37,-8128,4.0
6927,37,-3084,3.5
3073,85,-4929,4.0
6930,37,-2997,3.5
-418,38,-2278,4.0
4661,30,-6721,4.0
49,37,-4607,4.0
5066,37,-5829,3.5
-2006,37,-3242,4.0
2590,49,-3205,3.5
-2006,37,-3459,4.0
5940,37,-4276,3.5
5714,37,-4349,3.5
6930,37,-1907,4.0
45,37,-4709,4.0
2402,39,-3031,3.5
45,38,-4803,4.0
5714,37,-4518,3.5
3073,85,-5363,4.0
6930,37,-3214,3.5
5293,37,-5829,3.5
-1143,38,-2281,4.0
2,38,-2281,4.0
4489,37,-6317,3.5
5717,37,-5422,3.5
49,38,-6044,4.0
6916,37,-4273,3.5
-2002,37,-4206,4.0
45,37,-4492,4.0
3076,85,-5723,4.0
6301,37,-4273,3.5
4506,37,-8498,4.0
-2002,37,-2703,4.0
3076,85,-6157,4.0
-588,37,-4323,4.0
5580,37,-1125,4.0
4510,37,-7335,4.0
2179,39,-2407,3.5
6276,37,-1125,4.0
49,38,-6478,4.0
2182,39,-2587,3.5
3088,44,-3111,3.5
4489,59,-7136,4.0
3073,85,-5580,4.0
3076,85,-3755,4.0
45,38,-5020,4.0
5714,37,-4735,3.5
-1638,37,-4327,4.0
6927,37,-3864,3.5
3076,85,-5940,4.0
-2002,37,-3266,4.0
5374,37,-5829,3.5
4489,37,-6534,3.5
5717,37,-5639,3.5
3157,85,-7187,4.0
3462,85,-7190,4.0
6021,37,-4276,3.5
-2006,37,-2743,4.0
-1726,37,-4323,4.0
49,38,-6261,4.0
4510,37,-8577,4.0
3073,85,-5831,4.0
45,38,-5454,4.0
4506,37,-8203,4.0
4193,85,-7187,4.0
2179,39,-2785,3.5
3076,85,-6374,4.0
-2002,37,-3483,4.0
5340,37,-5829,3.5
4510,37,-7552,4.0
5714,37,-5525,3.5
5717,37,-4442,3.5
-577,38,-2278,4.0
4659,30,-5232,4.0
3624,85,-7190,4.0
5714,37,-4952,3.5
6927,37,-3881,3.5
-362,37,-4327,4.0
143,38,-2281,4.0
4486,37,-5929,3.5
6927,37,-2650,3.5
4659,30,-5666,4.0
4661,30,-4944,4.0
5714,37,-5386,3.5
5717,37,-4303,3.5
-499,38,-2278,4.0
6927,37,-4100,3.5
4659,30,-5093,4.0
467,38,-2281,4.0
2592,44,-3028,3.5
4973,37,-5826,3.5
4489,37,-7002,3.5
2179,39,-2624,3.5
2182,39,-2804,3.5
3076,63,-3436,1.0
4659,30,-6358,4.0
4661,30,-5636,4.0
-1085,38,-2278,4.0
4659,30,-5527,4.0
-2006,37,-3732,4.0
-1314,37,-4327,4.0
-1488,37,-4327,4.0
5338,37,-1125,4.0
3073,85,-4109,4.0
-378,38,-2281,4.0
246,38,-2278,4.0
-1402,37,-4323,4.0
2182,39,-3021,3.5
6930,37,-3487,3.5
6927,37,-3213,3.5
4659,30,-6792,4.0
4661,30,-6070,4.0
-1576,37,-4323,4.0
3820,85,-7187,4.0
5040,37,-5826,3.5
4489,37,-6863,3.5
3073,82,-7184,4.0
3073,85,-3816,4.0
45,38,-5705,4.0
4486,37,-6315,3.5
2754,44,-3028,3.5
6383,37,-4273,3.5
3073,85,-6265,4.0
3076,85,-4099,4.0
-1212,38,-2281,4.0
-1748,37,-2278,4.0
3076,85,-6625,4.0
2179,39,-3002,3.5
4510,37,-7803,4.0
2846,44,-3031,3.5
4695,37,-5829,3.5
3778,85,-7190,4.0
-1657,37,-4323,4.0
6702,37,-4276,3.5
4469,85,-7187,4.0
3073,85,-4033,4.0
45,38,-6139,4.0
4486,37,-6749,3.5
4742,37,-5829,3.5
6930,37,-4207,3.5
3076,85,-7059,4.0
4510,37,-8282,4.0
4659,30,-6653,4.0
4661,30,-5931,4.0
-1552,38,-2281,4.0
4397,85,-7190,4.0
3940,85,-7190,4.0
3008,44,-3031,3.5
-656,38,-2278,4.0
-447,37,-4327,4.0
3073,85,-6126,4.0
3076,85,-4028,4.0
6927,37,-2867,3.5
4659,30,-6100,4.0
4661,30,-5378,4.0
3073,85,-4495,4.0
6809,37,-1125,4.0
5714,37,-5820,3.5
5717,37,-4737,3.5
-469,37,-4323,4.0
6930,37,-1412,4.0
-2002,37,-2308,4.0
3073,85,-5285,4.0
5714,37,-4440,3.5
45,38,-6000,4.0
4486,37,-6610,3.5
4368,85,-7187,4.0
3076,85,-6920,4.0
-2002,37,-3756,4.0
-1871,37,-4323,4.0
4510,37,-8098,4.0
-924,37,-4327,4.0
3073,85,-4187,4.0
49,38,-5966,4.0
2182,39,-2331,3.5
4659,30,-5961,4.0
4661,30,-5239,4.0
45,37,-4414,4.0
3073,63,-3505,4.0
6876,37,-1125,4.0
-968,37,-4323,4.0
4659,30,-6870,4.0
4661,30,-6148,4.0
3091,44,-3220,3.5
5003,37,-5829,3.5
3073,85,-5068,4.0
3073,85,-6343,4.0
3076,85,-4177,4.0
6927,37,-3608,3.5
-1175,37,-4323,4.0
-1961,37,-4327,4.0
6930,37,-3921,3.5
-1409,38,-2278,4.0
-2006,37,-2348,4.0
2892,44,-3028,3.5
49,38,-4932,4.0
3091,44,-3081,3.5
-802,38,-2281,4.0
6930,37,-2473,4.0
-2006,37,-4236,4.0
3073,85,-4790,4.0
3959,85,-7187,4.0
45,38,-4942,4.0
5714,37,-4657,3.5
-1779,37,-4327,4.0
96,38,-2281,4.0
2328,39,-3031,3.5
45,38,-6217,4.0
4486,37,-6827,3.5
-2002,37,-3227,4.0
3076,85,-7137,4.0
-2006,37,-3064,4.0
2419,39,-3031,3.5
5717,37,-5561,3.5
4510,37,-8438,4.0
49,38,-6183,4.0
5408,37,-5829,3.5
6775,37,-1125,4.0
4444,85,-7190,4.0
-281,37,-4327,4.0
45,37,-4631,4.0
5327,37,-5829,3.5
309,38,-2281,4.0
6930,37,-2819,3.5
4659,30,-6178,4.0
4661,30,-5456,4.0
4661,30,-6799,4.0
6927,37,-3123,3.5
2179,39,-2746,3.5
49,37,-4685,4.0
-2010,37,-4316,4.0
-1898,37,-2278,4.0
3073,85,-6994,4.0
3076,85,-4828,4.0
4506,37,-7450,4.0
-1637,37,-2282,4.0
49,38,-5688,4.0
3073,85,-5007,4.0
4146,85,-7187,4.0
49,38,-5149,4.0
4506,37,-8359,4.0
-1900,37,-2282,4.0
-1164,37,-4327,4.0
-238,38,-2281,4.0
45,38,-5159,4.0
6229,37,-1125,4.0
6927,37,-3469,3.5
-1252,37,-4323,4.0
49,37,-4468,4.0
3076,85,-6079,4.0
2501,41,-2782,3.5
4510,37,-7257,4.0
2179,39,-2368,3.5
5717,37,-5778,3.5
561,38,-2278,4.0
3997,85,-7190,4.0
-731,38,-2278,4.0
-2002,37,-2742,4.0
-818,38,-2278,4.0
6930,37,-1284,4.0
-57,37,-4323,4.0
3076,85,-5801,4.0
5714,37,-5308,3.5
4506,37,-8654,4.0
4750,37,-5826,3.5
6882,37,-4273,3.5
4659,30,-5015,4.0
5620,37,-5826,3.5
5922,37,-4276,3.5
98,38,-2278,4.0
-1718,37,-2282,4.0
3076,85,-5045,4.0
-711,38,-2281,4.0
4506,37,-7667,4.0
-1333,37,-4323,4.0
5717,37,-5283,3.5
49,38,-5905,4.0
2182,39,-2765,3.5
-1357,38,-2281,4.0
45,37,-4353,4.0
3076,85,-5584,4.0
-2002,37,-3088,4.0
4506,37,-8220,4.0
317,38,-2278,4.0
624,38,-2281,4.0
-1567,38,-2278,4.0
3311,85,-7187,4.0
-2006,37,-2782,4.0
6930,37,-3448,3.5
-881,38,-2281,4.0
4107,85,-7190,4.0
-2006,37,-3498,4.0
2863,44,-3031,3.5
4489,37,-6785,3.5
3837,85,-7187,4.0
45,38,-5627,4.0
4486,37,-6237,3.5
5074,37,-5826,3.5
6345,37,-4276,3.5
6930,37,-3253,3.5
-242,38,-2278,4.0
5479,37,-1125,4.0
3076,85,-6547,4.0
4510,37,-7725,4.0
4489,37,-6395,3.5
-1547,37,-4323,4.0
45,38,-5237,4.0
-762,37,-4327,4.0
5661,37,-1125,4.0
6531,37,-1125,4.0
4659,30,-5588,4.0
6927,37,-2828,3.5
5714,37,-5030,3.5
-14,38,-2281,4.0
4659,30,-6575,4.0
4661,30,-5853,4.0
3073,85,-6048,4.0
3076,85,-3989,4.0
6314,37,-4273,3.5
3073,85,-4417,4.0
4431,85,-7190,4.0
2182,39,-2626,3.5
6927,37,-3174,3.5
-2006,37,-3693,4.0
3746,85,-7187,4.0
3073,85,-5658,4.0
3076,85,-3794,4.0
6930,37,-2024,4.0
3088,44,-3150,3.5
5985,37,-1125,4.0
640,38,-2278,4.0
6638,37,-4273,3.5
4594,37,-5829,3.5
5279,37,-1594,4.0
3076,85,-6842,4.0
-2002,37,-3717,4.0
-150,37,-4323,4.0
4510,37,-8020,4.0
3076,85,-5211,4.0
4506,37,-7833,4.0
-1621,37,-4327,4.0
45,38,-5532,4.0
4661,30,-6426,4.0
3073,63,-3466,1.0
5768,37,-4273,3.5
-90,37,-4327,4.0
6554,37,-4276,3.5
4659,30,-5883,4.0
4661,30,-5161,4.0
3073,85,-6621,4.0
3076,85,-6452,4.0
-2002,37,-3522,4.0
3076,85,-4455,4.0
4510,37,-7630,4.0
4510,37,-8699,4.0
49,38,-5315,4.0
4776,37,-5829,3.5
-1515,38,-2281,4.0
5714,37,-5603,3.5
5717,37,-4520,3.5
3473,85,-7187,4.0
4159,85,-7187,4.0
4659,30,-5310,4.0
3073,85,-3994,4.0
6930,37,-4129,3.5
2541,39,-3031,3.5
3324,85,-7190,4.0
4489,37,-6022,3.5
6092,37,-4273,3.5
-147,38,-2281,4.0
6930,37,-2780,3.5
-94,38,-2281,4.0
-2006,37,-3025,4.0
4486,37,-6007,3.5
6621,37,-4276,3.5
6927,37,-2689,3.5
6194,37,-1125,4.0
6008,37,-4276,3.5
4661,37,-5829,3.5
6930,37,-1690,4.0
-1015,37,-4327,4.0
2549,41,-2819,3.5
6927,37,-4178,3.5
5717,37,-4910,3.5
6930,37,-1501,4.0
-301,38,-2281,4.0
-139,37,-4327,4.0
-1094,37,-4323,4.0
-1961,37,-2282,4.0
2179,39,-2663,3.5
4489,37,-7080,3.5
45,38,-5922,4.0
4486,37,-6532,3.5
3082,44,-3031,3.5
4641,37,-5829,3.5
277,38,-2281,4.0
4014,85,-7190,4.0
4486,37,-5868,3.5
4659,30,-5605,4.0
4661,30,-4883,4.0
5714,37,-4796,3.5
-1603,37,-2278,4.0
4986,37,-5826,3.5
2909,44,-3028,3.5
6604,37,-4273,3.5
4560,37,-5829,3.5
6263,37,-1125,4.0
3073,85,-3855,4.0
89,38,-7448,4.0
2182,39,-2509,3.5
4377,85,-7190,4.0
5714,37,-5681,3.5
5717,37,-4598,3.5
6259,37,-4276,3.5
5399,37,-5826,3.5
4659,30,-4937,4.0
-222,38,-2281,4.0
6930,37,-3743,3.5
3073,85,-4072,4.0
-1124,37,-4323,4.0
-230,37,-4327,4.0
4486,37,-6085,3.5
4659,30,-5822,4.0
4661,30,-5100,4.0
-738,38,-2281,4.0
4510,37,-8265,4.0
5714,37,-5013,3.5
-1651,37,-4327,4.0
-683,37,-4327,4.0
2179,39,-2707,3.5
88,38,-2281,4.0
-1688,37,-2282,4.0
-647,38,-2281,4.0
49,38,-4793,4.0
4489,37,-6707,3.5
6927,37,-2945,3.5
4659,30,-6256,4.0
4661,30,-5534,4.0
-2006,37,-4097,4.0
3073,85,-3738,4.0
4661,30,-6443,4.0
3073,85,-6638,4.0
3076,85,-4472,4.0
2179,39,-2924,3.5
560,38,-2281,4.0
4510,37,-8733,4.0
4659,30,-5154,4.0
-853,37,-4327,4.0
625,38,-2278,4.0
2711,44,-3028,3.5
3073,85,-4265,4.0
5475,37,-5829,3.5
6930,37,-1540,4.0
3430,85,-7187,4.0
5957,37,-4273,3.5
-2006,37,-3988,4.0
3073,63,-3544,4.0
6930,37,-2295,4.0
4659,30,-6039,4.0
4661,30,-5317,4.0
2304,39,-3028,3.5
6930,37,-1373,4.0
49,37,-4546,4.0
4294,85,-7187,4.0
-2002,37,-4012,4.0
3073,85,-5970,4.0
3076,85,-3950,4.0
6930,37,-3960,3.5
349,38,-2278,4.0
49,38,-5010,4.0
4661,30,-6660,4.0
4124,85,-7187,4.0
4489,37,-6924,3.5
6930,37,-2512,4.0
2311,39,-3031,3.5
6891,37,-4276,3.5
4659,30,-5371,4.0
-2006,37,-3654,4.0
3073,85,-6855,4.0
-53,37,-4323,4.0
3076,85,-4689,4.0
4506,37,-7311,4.0
49,37,-4329,4.0
6370,37,-4273,3.5
6930,37,-3409,3.5
3076,63,-3575,4.0
6930,37,-3626,3.5
6927,37,-4239,3.5
6927,37,-3352,3.5
6857,37,-4276,3.5
6930,37,-2178,4.0
-1755,37,-2282,4.0
-2006,37,-3871,4.0
-260,38,-2278,4.0
-608,37,-4327,4.0
45,38,-5983,4.0
4486,37,-6593,3.5
5689,37,-5826,3.5
6930,37,-3075,3.5
4661,30,-6877,4.0
-2006,37,-3320,4.0
49,38,-5237,4.0
6336,37,-4273,3.5
5560,37,-1125,4.0
3073,85,-5441,4.0
-1846,37,-2282,4.0
45,38,-4881,4.0
-795,38,-2278,4.0
-1998,37,-4282,4.0
6166,37,-4273,3.5
-817,38,-2281,4.0
-521,37,-4327,4.0
-882,38,-2278,4.0
5717,37,-5500,3.5
4506,37,-8481,4.0
3073,85,-4339,4.0
-2002,37,-2564,4.0
106,38,-2278,4.0
3073,85,-7072,4.0
3076,85,-6903,4.0
3076,85,-4906,4.0
4510,37,-8081,4.0
4506,37,-7528,4.0
4659,30,-6497,4.0
4661,30,-5775,4.0
3189,85,-7190,4.0
4489,37,-6039,3.5
6930,37,-2741,3.5
4661,30,-6209,4.0
4489,37,-6473,3.5
6497,37,-1125,4.0
-1057,37,-4323,4.0
49,38,-6200,4.0
45,38,-5315,4.0
2937,44,-3031,3.5
-2006,37,-2986,4.0
3130,85,-7187,4.0
45,37,-4648,4.0
3073,85,-6404,4.0
3076,85,-6235,4.0
3076,85,-4238,4.0
4510,37,-7413,4.0
3073,85,-4773,4.0
-2002,37,-2781,4.0
704,38,-2278,4.0
4093,85,-7187,4.0
3086,82,-7190,4.0
5717,37,-4832,3.5
-13,38,-2281,4.0
45,38,-5844,4.0
4486,37,-6454,3.5
3082,82,-7182,4.0
3027,44,-3028,3.5
6930,37,-1206,4.0
-2006,37,-2604,4.0
5241,37,-5829,3.5
5802,37,-4273,3.5
3076,85,-6764,4.0
-2002,37,-3678,4.0
4510,37,-7942,4.0
-1753,37,-2278,4.0
3073,85,-5302,4.0
3076,85,-5133,4.0
5586,37,-5826,3.5
5888,37,-4276,3.5
4506,37,-7755,4.0
3073,85,-5736,4.0
3076,85,-5567,4.0
3076,85,-3833,4.0
4506,37,-8189,4.0
45,38,-5176,4.0
-1033,38,-2281,4.0
-2002,37,-2447,4.0
5717,37,-5266,3.5
-1163,38,-2278,4.0
-1924,37,-4327,4.0
-86,38,-2281,4.0
3088,44,-3189,3.5
5288,37,-5829,3.5
-995,37,-4323,4.0
5717,37,-5795,3.5
3073,85,-4634,4.0
5714,37,-5247,3.5
-2006,37,-2821,4.0
3729,85,-7187,4.0
-2002,37,-3895,4.0
4510,37,-8560,4.0
133,38,-7448,4.0
6930,37,-1946,4.0
-134,37,-4323,4.0
-269,38,-2281,4.0
3076,85,-6096,4.0
-2002,37,-3344,4.0
4510,37,-7274,4.0
-1493,37,-4327,4.0
6655,37,-4276,3.5
6930,37,-3292,3.5
49,38,-7302,4.0
-2006,37,-3537,4.0
49,38,-5671,4.0
5717,37,-5127,3.5
-904,37,-4323,4.0
5714,37,-4579,3.5
3976,85,-7187,4.0
-2006,37,-2487,4.0
6930,37,-1779,4.0
-2006,37,-3203,4.0
-1833,37,-4327,4.0
3076,85,-5428,4.0
-2002,37,-3010,4.0
4506,37,-8050,4.0
2784,44,-2746,3.5
722,38,-2281,4.0
6930,37,-2958,3.5
-131,38,-2281,4.0
3547,85,-7187,4.0
2179,39,-2485,3.5
5190,37,-5826,3.5
45,38,-6278,4.0
4486,37,-6888,3.5
5020,37,-5826,3.5
49,38,-5532,4.0
3505,85,-7190,4.0
4659,30,-5076,4.0
-225,37,-4323,4.0
3073,85,-6560,4.0
3076,85,-4394,4.0
6156,37,-4276,3.5
-957,38,-2278,4.0
2182,39,-2882,3.5
5428,37,-5829,3.5
3076,85,-5645,4.0
4506,37,-8342,4.0
5717,37,-5344,3.5
-663,37,-4323,4.0
3232,85,-7190,4.0
6520,37,-4276,3.5
3580,85,-7190,4.0
6930,37,-2256,4.0
-2006,37,-3949,4.0
-1785,37,-4323,4.0
6930,37,-1245,4.0
-1911,37,-2278,4.0
6706,37,-1125,4.0
4489,77,-7169,4.0
6930,37,-3704,3.5
46,69,-6342,4.0
2182,39,-2548,3.5
6059,37,-1125,4.0
2980,44,-3031,3.5
5714,37,-5759,3.5
5717,37,-4676,3.5
4489,37,-6846,3.5
-833,37,-4323,4.0
-341,38,-2278,4.0
-1343,37,-4327,4.0
6930,37,-3370,3.5
6055,37,-4276,3.5
-2006,37,-3615,4.0
5578,37,-5829,3.5
3073,85,-6777,4.0
3076,85,-4611,4.0
4506,37,-7233,4.0
6930,37,-1985,4.0
5974,37,-4276,3.5
6856,37,-1125,4.0
-368,37,-4323,4.0
-1169,37,-4327,4.0
3307,85,-7190,4.0
5714,37,-5542,3.5
5717,37,-4459,3.5
-1370,38,-2281,4.0
4661,30,-6365,4.0
4489,37,-6629,3.5
6927,37,-2906,3.5
6160,37,-1125,4.0
2315,39,-3028,3.5
6930,37,-3036,3.5
6813,37,-4273,3.5
5513,37,-1125,4.0
2707,44,-3031,3.5
6930,37,-1818,4.0
-2006,37,-3281,4.0
5695,37,-1125,4.0
4659,30,-6419,4.0
4661,30,-5697,4.0
4489,75,-7167,4.0
-1230,38,-2278,4.0
3025,40,-2733,3.5
4486,37,-5946,3.5
6927,37,-4020,3.5
-2002,37,-2525,4.0
5279,37,-1633,4.0
6310,37,-1125,4.0
-167,38,-2278,4.0
3088,44,-3267,3.5
5714,37,-4874,3.5
4489,37,-5961,3.5
4486,37,-7044,3.5
2406,39,-3028,3.5
-104,38,-2278,4.0
4661,30,-6582,4.0
-2002,37,-3973,4.0
3073,85,-5892,4.0
3076,85,-3911,4.0
5614,37,-1125,4.0
6267,37,-4273,3.5
45,38,-5766,4.0
2609,44,-3028,3.5
4486,37,-6376,3.5
4659,30,-6117,4.0
4661,30,-5395,4.0
4210,85,-7190,4.0
45,37,-4570,4.0
3073,63,-3583,4.0
2815,41,-2571,3.5
-1048,38,-2278,4.0
-1766,37,-4327,4.0
3073,85,-5224,4.0
6927,37,-3686,3.5
2140,38,-2266,4.0
48,59,-6318,4.0
4659,30,-6636,4.0
4661,30,-5914,4.0
2616,44,-3031,3.5
4489,37,-6178,3.5
5764,37,-1125,4.0
-742,37,-4323,4.0
3073,85,-4126,4.0
3328,85,-7187,4.0
-2006,37,-2565,4.0
3076,85,-6686,4.0
-2002,37,-3639,4.0
4510,37,-7864,4.0
3073,85,-6109,4.0
4486,37,-6163,3.5
5714,37,-5091,3.5
-459,38,-2281,4.0
-1271,38,-2281,4.0
426,38,-2278,4.0
3073,85,-4556,4.0
-576,38,-2281,4.0
3880,85,-7190,4.0
5717,37,-5717,3.5
5721,37,-4273,3.5
6417,37,-4273,3.5
3076,63,-3614,0.4
5714,37,-5169,3.5
663,38,-2281,4.0
4489,37,-6256,3.5
3073,85,-3777,4.0
-2002,37,-4145,4.0
-287,37,-4323,4.0
3073,85,-6187,4.0
3076,85,-6018,4.0
-2002,37,-3305,4.0
4510,37,-7196,4.0
6930,37,-1651,4.0
2179,39,-2963,3.5
4828,37,-5829,3.5
6927,37,-4059,3.5
226,38,-2281,4.0
6930,37,-2702,3.5
49,38,-6122,4.0
-2006,37,-2947,4.0
6927,37,-2611,3.5
4506,37,-8637,4.0
5485,37,-5826,3.5
5787,37,-4276,3.5
3607,85,-7190,4.0
3073,85,-7150,4.0
3076,85,-6981,4.0
3078,82,-7188,4.0
3076,85,-4984,4.0
5871,37,-4273,3.5
4510,37,-8159,4.0
4506,37,-7606,4.0
49,37,-4624,4.0
5667,37,-5826,3.5
2179,39,-2446,3.5
6930,37,-4268,3.5
6927,37,-3725,3.5
49,38,-5088,4.0
49,38,-5454,4.0
6930,37,-2551,4.0
45,38,-5098,4.0
4659,30,-6714,4.0
4661,30,-5992,4.0
4659,30,-5449,4.0
6930,37,-3999,3.5
5427,37,-1125,4.0
2182,39,-2843,3.5
6910,37,-1125,4.0
6724,37,-4276,3.5
4939,37,-5826,3.5
5121,37,-5826,3.5
2449,39,-3028,3.5
6930,37,-3665,3.5
6927,37,-3391,3.5
-2006,37,-3910,4.0
6930,37,-2217,4.0
-394,37,-4327,4.0
45,38,-6061,4.0
4486,37,-6671,3.5
15,38,-2278,4.0
3073,85,-5519,4.0
3076,85,-5350,4.0
-2002,37,-2971,4.0
4506,37,-7972,4.0
5717,37,-5049,3.5
5714,37,-4501,3.5
-1884,37,-4323,4.0
6930,37,-3331,3.5
507,38,-2278,4.0
6364,37,-1125,4.0
49,38,-5749,4.0
4296,85,-7190,4.0
-2006,37,-3576,4.0
-479,37,-4327,4.0
4478,85,-7190,4.0
45,38,-5393,4.0
4661,30,-6287,4.0
4575,37,-5826,3.5
4659,30,-5744,4.0
4661,30,-5022,4.0
-2002,37,-2820,4.0
-1442,37,-4327,4.0
5850,37,-1125,4.0
5713,37,-5825,3.5
5714,37,-5464,3.5
5717,37,-4381,3.5
4489,37,-6551,3.5
-1616,37,-4327,4.0
3073,85,-6482,4.0
3076,85,-6313,4.0
3076,85,-4316,4.0
4510,37,-7491,4.0
5714,37,-4366,3.5
-1554,38,-2278,4.0
4510,37,-8421,4.0
4659,30,-6341,4.0
4661,30,-5619,4.0
3401,85,-7190,4.0
-2002,37,-3761,4.0
-1041,37,-4327,4.0
6930,37,-1885,4.0
4659,30,-4893,4.0
-1040,37,-4323,4.0
6503,37,-4273,3.5
6930,37,-1523,4.0
6514,37,-4276,3.5
-1778,37,-2278,4.0
-2006,37,-3954,4.0
3096,85,-7187,4.0
2906,44,-3031,3.5
2182,39,-2704,3.5
609,38,-2281,4.0
3076,85,-5635,4.0
4506,37,-8322,4.0
5714,37,-5508,3.5
5717,37,-4425,3.5
-1505,38,-2281,4.0
2647,44,-3031,3.5
3073,85,-6353,4.0
3076,85,-4187,4.0
49,38,-5956,4.0
6930,37,-3709,3.5
-1200,38,-2278,4.0
3076,85,-6069,4.0
4510,37,-7247,4.0
-1772,37,-2282,4.0
3068,44,-3031,3.5
3563,85,-7190,4.0
3073,85,-3716,4.0
5717,37,-4859,3.5
3073,85,-6787,4.0
3076,85,-4621,4.0
4506,37,-7243,4.0
3741,85,-7190,4.0
3088,44,-3067,3.5
4659,30,-6558,4.0
4661,30,-5836,4.0
4659,30,-5110,4.0
-725,37,-4327,4.0
-1859,37,-2278,4.0
2636,44,-3028,3.5
6147,37,-4273,3.5
4510,37,-8611,4.0
49,38,-6173,4.0
-769,37,-4323,4.0
45,38,-4932,4.0
3076,85,-5852,4.0
105,38,-7448,4.0
3073,85,-6570,4.0
3076,85,-4404,4.0
5500,37,-5826,3.5
5714,37,-5725,3.5
5717,37,-4642,3.5
-429,38,-2281,4.0
-988,37,-4327,4.0
4486,37,-6515,3.5
49,38,-5159,4.0
-1853,37,-2282,4.0
-1291,37,-4323,4.0
